year,ncaa_id,first_name,last_name,transfer_date,update_date,division,institution,sport,multi_sport,conference,status,notes
2024-25,2009918178,KADIN,VIRE,12/01/2024,01/21/2025,I,University of Missouri-Kansas City,Softball,,The Summit League,Matriculated,
2024-25,2206585546,OLIVIA,MOSCARDI,12/06/2024,01/21/2025,I,"University of Nevada, Reno",Softball,,Mountain West Conference,Withdrawn,
2024-25,1611647439,VALERIE,ORNELAS,12/03/2024,01/22/2025,I,University of Texas at Arlington,Softball,,Western Athletic Conference,Matriculated,
2024-25,2009919453,GADDY,UTSEY,10/11/2024,01/22/2025,II,University of West Alabama,Softball,,Gulf South Conference,Matriculated,
2024-25,1806211030,ANA,MACHA,12/11/2024,01/22/2025,I,Indiana State University,Softball,,Missouri Valley Conference,Matriculated,
2024-25,1901399728,GENESIS,EGGART,08/15/2024,01/23/2025,II,Grand Valley State University,Softball,,Great Lakes Intercollegiate Athletic Conference,Matriculated,
2024-25,2009929944,BRIDGET,HALLER,12/04/2024,01/23/2025,I,Bucknell University,Softball,,Patriot League,Active,
2024-25,2309108327,ELLA,FITZPATRICK,12/08/2024,01/23/2025,I,Lipscomb University,Softball,,Atlantic Sun Conference,Matriculated,
2024-25,2210709849,ELIZABETH,LEDUC,12/13/2024,01/23/2025,I,Siena University,Softball,,Metro Atlantic Athletic Conference,Matriculated,
2024-25,2110339054,AVA,LUNSFORD,12/02/2024,01/24/2025,I,Western Kentucky University,Softball,,Conference USA,Matriculated,
2024-25,1804184263,SYDNEE,REAVES,11/20/2024,01/24/2025,II,University of Montevallo,Softball,,Gulf South Conference,Matriculated,
2024-25,1809287092,ALIYAH,PRITCHETT,11/22/2024,01/27/2025,I,Baylor University,Softball,,Big 12 Conference,Matriculated,
2024-25,1901405634,LILLY,WHITTEN,12/01/2024,01/27/2025,I,"University of Missouri, Columbia",Softball,,Southeastern Conference,Matriculated,
2023-24,2207617057,VICTORIA,DIPIPPO,05/29/2024,01/27/2025,III,Emmanuel College (Massachusetts),Softball,,Great Northeast Athletic Conference,Matriculated,
2024-25,2012979535,KAILA,POLLARD,12/02/2024,01/27/2025,I,University of Oregon,Softball,,Big Ten Conference,Matriculated,
2024-25,2108301096,ARIEL,KOWALEWSKI,12/03/2024,01/27/2025,I,University of Florida,Softball,,Southeastern Conference,Matriculated,
2024-25,2112389352,MARLEY,QUEEN,01/28/2025,01/28/2025,I,Cleveland State University,Softball,,Horizon League,Active,
2024-25,2208645311,GRACIE,MABREY,12/02/2024,01/28/2025,I,The University of North Carolina at Greensboro,Softball,,Southern Conference,Matriculated,
2023-24,2107259550,ASHLEY,GRIFFITH,03/01/2024,01/28/2025,II,University of Hawaii at Hilo,Softball,,Pacific West Conference,Active,
2024-25,2205567494,KASEY,XENIDIS,10/23/2024,01/28/2025,III,Rowan University,Softball,,New Jersey Athletic Conference,Matriculated,
2024-25,2308987754,HAISLEY,LESKINEN,12/12/2024,01/28/2025,I,Utah State University,Softball,,Mountain West Conference,Matriculated,
2024-25,2108306846,MARLEY,SMITH,01/29/2025,01/29/2025,I,Cleveland State University,Softball,,Horizon League,Active,
2024-25,2107243980,HAYLEE,MONDEN,01/20/2025,01/29/2025,II,Oklahoma Christian University,Softball,,Lone Star Conference,Matriculated,
2024-25,2104148489,RACHEL,MORI,11/07/2024,01/30/2025,III,William Peace University,Softball,,USA South Athletic Conference,Matriculated,
2024-25,2002810247,MAGDALENE,KLUG,01/30/2025,01/30/2025,I,Lafayette College,Softball,,Patriot League,Active,
2023-24,1709894989,LAURYN,DEGUZMAN,05/07/2024,01/30/2025,II,Minot State University,Softball,,Northern Sun Intercollegiate Conference,Matriculated,
2024-25,2106212593,REAGANN,HOBLIT,12/04/2024,01/30/2025,I,"University of Nevada, Reno",Softball,,Mountain West Conference,Matriculated,
2024-25,2303806968,ALEXIS,WHEELER,01/26/2025,01/31/2025,II,Thomas More University,Softball,,Great Midwest Athletic Conference,Matriculated,
2024-25,2209655097,MILA,GUTIERREZ,02/03/2025,02/03/2025,III,University of Mount Saint Vincent,Softball,,Skyline Conference,Active,
2024-25,1909673230,ELIZABETH,WOODS,11/11/2024,02/03/2025,I,Middle Tennessee State University,Softball,,Conference USA,Matriculated,
2024-25,2209683118,REESE,SHANAHAN,02/03/2025,02/03/2025,I,Cleveland State University,Softball,,Horizon League,Active,
2024-25,2107253270,LILY,WARREN,11/01/2024,02/04/2025,II,Henderson State University,Softball,,Great American Conference,Matriculated,
2024-25,2405305831,TAYLOR,RAMIREZ,12/11/2024,02/05/2025,II,Lubbock Christian University,Softball,,Lone Star Conference,Matriculated,
2024-25,1812367625,TAYLOR,BABCOCK,08/07/2024,02/05/2025,III,Rhode Island College,Softball,,Little East Conference,Matriculated,
2024-25,2401194969,AALIYAH,RODRIGUEZ,11/11/2024,02/07/2025,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Matriculated,
2024-25,2205565576,NEVAEH,CRUZ,01/06/2025,02/07/2025,III,Alverno College,Softball,,Northern Athletics Collegiate Conference,Matriculated,
2024-25,2104146058,MADALYN,MAURIN,02/07/2025,02/08/2025,II,University of Montevallo,Softball,,Gulf South Conference,Active,
2024-25,2211729305,MELINA,GRAZIANO,02/11/2025,02/11/2025,II,East Stroudsburg University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2024-25,2411458517,KAI,MORTENSEN,11/18/2024,02/13/2025,III,Hiram College,Softball,,North Coast Athletic Conference,Matriculated,
2023-24,2007885646,SAMANTHA,TURNAGE,05/23/2024,02/13/2025,I,East Carolina University,Softball,,American Athletic Conference,Matriculated,
2023-24,2210699404,ALEXIS,MCCARTY,11/29/2023,02/14/2025,II,Northwood University,Softball,,Great Midwest Athletic Conference,Active,
2024-25,2009917832,MADISON,WINKLER,11/01/2024,02/17/2025,I,University of Louisville,Softball,,Atlantic Coast Conference,Matriculated,
2023-24,2111374527,MIANNA,LOPEZ DEL HARO,05/02/2024,02/18/2025,II,Chestnut Hill College,Softball,,Central Atlantic Collegiate Conference,Matriculated,
2024-25,2009923842,ALYSSA,KRAUSE,02/18/2025,02/19/2025,III,North Central University,Softball,,Upper Midwest Athletic Conference,Active,
2023-24,2207625809,LONNA,ADDISON,04/30/2024,02/21/2025,II,Lees-McRae College,Softball,,Conference Carolinas,Matriculated,
2023-24,2108284557,ANNELISA,WINEBARGER,05/20/2024,02/24/2025,I,Coastal Carolina University,Softball,,Sun Belt Conference,Matriculated,
2024-25,2111375797,ANNABELLA,PUTNAM,02/25/2025,02/25/2025,II,Mansfield University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2024-25,2409420408,BOBBIE,MAYER,02/25/2025,02/25/2025,III,Gwynedd Mercy University,Softball,,Atlantic East Conference,Active,
2024-25,2210707153,DANYKA,PERREAULT,02/26/2025,02/26/2025,III,University of Massachusetts Boston,Softball,,Little East Conference,Active,
2024-25,2008904313,SYDNEY,SHAMMO,02/27/2025,02/27/2025,I,Cleveland State University,Softball,,Horizon League,Active,
2024-25,2209657456,KENDALL,KERSEY,12/01/2024,03/03/2025,I,University of Missouri-Kansas City,Softball,Yes - Softball,The Summit League,Matriculated,
2024-25,2502516855,ARIANA,DIAZ,03/03/2025,03/04/2025,III,Southern Virginia University,Softball,,USA South Athletic Conference,Active,
2023-24,2107273743,KAYLA,HERRERA,03/25/2024,03/05/2025,II,Texas A&M International University,Women's Basketball|Softball,,Lone Star Conference|Lone Star Conference,Matriculated,
2024-25,2104140823,KAELYN,LARKIN,12/02/2024,03/06/2025,I,Stony Brook University,Softball,,Coastal Athletic Association,Matriculated,
2024-25,2401196781,AALIYAH,WILSON,11/14/2024,03/08/2025,II,Shaw University,Softball,,Central Intercollegiate Athletic Association,Active,
2024-25,2009929079,CORINNE,DEMARTINI,03/14/2025,03/14/2025,II,College of Staten Island,Softball,,East Coast Conference,Active,
2024-25,2503536270,MIKAYLA,AMORUSO,03/17/2025,03/17/2025,I,Virginia Polytechnic Institute and State University,Softball,,Atlantic Coast Conference,Active,
2024-25,2212734343,JANA,HESS,10/11/2024,03/17/2025,II,University of South Carolina Beaufort,Softball,,Peach Belt Conference,Matriculated,
2023-24,1811344218,KATELYN,LIPSKY,04/19/2024,03/17/2025,III,Mitchell College,Softball,,Great Northeast Athletic Conference,Matriculated,
2023-24,2006876864,EMMA,DEBOER,05/20/2024,03/18/2025,I,Central Michigan University,Softball,,Mid-American Conference,Matriculated,
2024-25,2009916615,BETHANY,SHIH,03/26/2025,03/26/2025,I,Santa Clara University,Softball,,West Coast Conference,Active,
2024-25,2105175252,MAYA,DOUGLAS,03/26/2025,03/26/2025,I,Harvard University,Softball,,The Ivy League,Active,
2024-25,2309105565,SYDNEY,HOLDER,01/21/2025,03/26/2025,II,Belmont Abbey College,Softball,,Conference Carolinas,Active,
2024-25,2104142191,MALLORY,ROSNICK,03/27/2025,03/27/2025,II,West Liberty University,Softball,,Mountain East Conference,Active,
2024-25,2107254635,JASMINE,REYES,03/26/2025,03/27/2025,III,Concordia University Wisconsin,Softball,,Northern Athletics Collegiate Conference,Active,
2024-25,2201411457,KATELYNN,TUXBURY,04/02/2025,04/02/2025,II,Converse University,Softball,,Conference Carolinas,Active,
2024-25,2203456697,MIKAYLA,YURICHECK,04/02/2025,04/02/2025,II,Chestnut Hill College,Softball,,Central Atlantic Collegiate Conference,Active,
2024-25,2207627165,JORDYN,BRADSHAW,04/02/2025,04/02/2025,II,Livingstone College,Softball,,Central Intercollegiate Athletic Association,Active,
2023-24,2304846360,SYDNEY,LOYET,06/12/2024,04/03/2025,II,Eastern New Mexico University,Softball,,Lone Star Conference,Matriculated,
2024-25,2503538793,SAMANTHA,RATTI,03/26/2025,04/04/2025,III,Keystone College,Softball,,United East Conference,Active,
2024-25,2211721270,KYARA,MARQUEZ,04/04/2025,04/04/2025,III,New Jersey City University,Softball,,New Jersey Athletic Conference,Active,
2023-24,2211721270,KYARA,MARQUEZ,12/27/2023,04/04/2025,II,Lincoln University (Pennsylvania),Softball,,Central Intercollegiate Athletic Association,Matriculated,
2024-25,2504564206,CAILYN,LUCAS,04/10/2025,04/10/2025,III,Chatham University,Softball,,Presidents' Athletic Conference,Active,
2024-25,2311163473,ASHLYNNE,MCADOW,04/10/2025,04/10/2025,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Active,
2024-25,2001784047,LILLY,SAUCEDO,04/10/2025,04/11/2025,II,Davis & Elkins College,Softball,,Mountain East Conference,Active,
2024-25,2401190036,RHIANNON,GODLEY,04/10/2025,04/11/2025,II,West Virginia Wesleyan College,Softball,,Mountain East Conference,Active,
2024-25,2306942724,CALI,DELAWDER,08/28/2024,04/14/2025,I,University of Rhode Island,Softball,,Atlantic 10 Conference,Matriculated,
2024-25,2104156750,KYRA,WARD,04/14/2025,04/14/2025,II,Benedict College,Softball,,Southern Intercol. Ath. Conf.,Active,
2024-25,2306918916,ME'ALOHA,SLAYTON,04/15/2025,04/15/2025,III,University of St. Thomas (Texas),Softball,,Southern Collegiate Athletic Conference,Active,
2024-25,2409411314,JANAE,BLAND,04/15/2025,04/15/2025,III,Centenary College (Louisiana),Softball,,Southern Collegiate Athletic Conference,Active,
2024-25,2310149812,MADISON,PITTS,04/14/2025,04/15/2025,II,Glenville State University,Softball,,Mountain East Conference,Active,
2024-25,2110347308,MADISON,MCDOWELL,01/07/2025,04/17/2025,II,Tuskegee University,Softball,Yes - Softball,Southern Intercol. Ath. Conf.,Matriculated,
2024-25,2504569162,AZLYNN,DAY,04/17/2025,04/17/2025,III,Asbury University,Softball,,Collegiate Conference of the South,Active,
2024-25,2202440342,VIVIAN,STONE,04/18/2025,04/18/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2208653939,ALEXIS,JENKINS,04/18/2025,04/18/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2202433493,ALLIE,BOONE,04/18/2025,04/18/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2311168606,KARLY,GENTRY,04/18/2025,04/18/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2309109266,CARMEN,TURGEON,04/18/2025,04/18/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2310147292,ROBYN,WOOD,04/21/2025,04/21/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2201414893,EMMA,KAYLOR,04/21/2025,04/21/2025,II,University of Charleston (West Virginia),Softball,,Mountain East Conference,Active,
2024-25,2311156475,SAVANNAH,NEWTON,04/21/2025,04/21/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2311161398,LAUREN,HOMA,04/22/2025,04/22/2025,II,Frostburg State University,Softball,,Mountain East Conference,Active,
2024-25,2205548588,JAILYN,LATOUR,04/22/2025,04/22/2025,II,Livingstone College,Softball,,Central Intercollegiate Athletic Association,Active,
2024-25,1906592319,TAYLOR,BATES,03/26/2025,04/22/2025,II,Claflin University,Softball,,Central Intercollegiate Athletic Association,Active,
2024-25,2106215991,DREW,BUSLEE,04/23/2025,04/23/2025,II,University of Sioux Falls,Women's Basketball|Softball,,Northern Sun Intercollegiate Conference|Northern Sun Intercollegiate Conference,Active,
2024-25,2006872753,LEILA,HERNANDEZ,04/23/2025,04/23/2025,III,Marymount University (Virginia),Softball,,Atlantic East Conference,Active,
2024-25,2309115921,SARAH,HENRY,04/23/2025,04/23/2025,II,Allen University,Softball,,Southern Intercol. Ath. Conf.,Active,
2024-25,2303820077,CASSIDY,SHAY,12/16/2024,04/23/2025,III,Lebanon Valley College,Softball,,Middle Atlantic Conference Freedom,Active,
2024-25,2210696293,LAILA,PULACHET,04/24/2025,04/24/2025,II,Hawaii Pacific University,Softball,,Pacific West Conference,Active,
2024-25,2208646916,TAYLOR,FITZGERALD,04/25/2025,04/25/2025,II,Fort Hays State University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2024-25,2008906515,NICHOLE,REYES,04/25/2025,04/25/2025,III,University of Mount Saint Vincent,Softball,,Skyline Conference,Active,
2024-25,2004850681,EMMA,JOHNSON,04/27/2025,04/27/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2210687532,EVELYN,ZIMMERMAN,04/28/2025,04/28/2025,II,Cedarville University,Softball,,Great Midwest Athletic Conference,Active,
2024-25,2312183114,BRITTANY,GINGRICH,04/28/2025,04/28/2025,II,Lees-McRae College,Softball,,Conference Carolinas,Active,
2024-25,2405301714,MADISON,RUIZ,04/28/2025,04/28/2025,II,Lubbock Christian University,Softball,,Lone Star Conference,Active,
2024-25,2301770463,DOMINIQUE,FRANKLIN,04/28/2025,04/28/2025,II,Livingstone College,Softball,,Central Intercollegiate Athletic Association,Active,
2024-25,2407362817,VALERIE,OSTHOFF,03/20/2025,04/28/2025,III,Carroll University (Wisconsin),Softball,,College Conference of Illinois & Wisconsin,Withdrawn,
2024-25,2211712072,MCKENZEE,ROSEBURROUGH,04/28/2025,04/28/2025,II,Walsh University,Softball,,Great Midwest Athletic Conference,Active,
2024-25,2206575235,TAKEVIYA,SIMS,04/29/2025,04/29/2025,II,Allen University,Softball,,Southern Intercol. Ath. Conf.,Active,
2023-24,2210694449,ADYSON,ROBERTS,01/10/2024,04/29/2025,II,Oklahoma Christian University,Women's Basketball|Softball,,Lone Star Conference|Lone Star Conference,Signed,
2023-24,2403249768,BRENNA,FISHER,03/27/2024,04/29/2025,III,Transylvania University,Softball,,Heartland Collegiate Athletic Conference,Matriculated,
2024-25,2308997339,BRODIE,WILCOXEN,04/29/2025,04/29/2025,II,Adams State University,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2311151789,JOSIE,SHOEMAKER,04/29/2025,04/29/2025,II,Southern Wesleyan University,Softball,,Conference Carolinas,Active,
2024-25,2504585701,VIVIANA,JIMENEZ,04/29/2025,04/29/2025,II,Sul Ross State University,Softball,,Lone Star Conference,Active,
2024-25,2110361984,AMANDA,BARNES,04/28/2025,04/29/2025,III,Agnes Scott College,Softball,,Collegiate Conference of the South,Active,
2024-25,2208642826,AVA,FAIR,04/29/2025,04/29/2025,II,Frostburg State University,Softball,,Mountain East Conference,Active,
2024-25,2308987644,MCKENZIE,FULLINGTON,04/30/2025,04/30/2025,II,Quincy University,Softball,,Great Lakes Valley Conference,Active,
2024-25,2504585702,MADISYN,ZIGAROVICH,04/30/2025,04/30/2025,III,Saint Vincent College,Softball,,Presidents' Athletic Conference,Active,
2024-25,2312178107,MCKAYLA,FACKLER,04/30/2025,04/30/2025,II,University of Sioux Falls,Softball,,Northern Sun Intercollegiate Conference,Active,
2024-25,2110343778,LINDSAY,CAHILL,10/30/2024,04/30/2025,III,Farmingdale State College,Softball,,Skyline Conference,Matriculated,
2024-25,2308989350,RILEY,SHUPE,04/30/2025,04/30/2025,III,Randolph College,Softball,,Old Dominion Athletic Conf.,Active,
2024-25,1903461552,MADELINE,PFLEGING,04/30/2025,04/30/2025,II,"University of Arkansas, Monticello",Softball,,Great American Conference,Active,
2024-25,2106225227,HANNAH,STRICKLAND,04/30/2025,04/30/2025,II,University of Sioux Falls,Softball,,Northern Sun Intercollegiate Conference,Active,
2024-25,2312173856,SHANNON,NELSON,04/30/2025,04/30/2025,II,Upper Iowa University,Softball,,Great Lakes Valley Conference,Active,
2024-25,2310135136,ARIAH,SMITH,05/01/2025,05/01/2025,II,Benedict College,Softball,,Southern Intercol. Ath. Conf.,Active,
2024-25,2207623091,ZALEY,PACKETT,04/18/2025,05/01/2025,II,Limestone University,Softball,,South Atlantic Conference,Active,
2024-25,2107250007,EMMA,SCALES,05/01/2025,05/01/2025,II,Ouachita Baptist University,Softball,,Great American Conference,Active,
2024-25,1910709883,KENNEDY,WILKIE,05/01/2025,05/01/2025,II,Ouachita Baptist University,Softball,,Great American Conference,Active,
2024-25,2202441453,HANNAH,LUTZ,05/01/2025,05/01/2025,II,Felician University,Softball,,Central Atlantic Collegiate Conference,Active,
2024-25,2407345453,MADISON,WHITE,04/30/2025,05/01/2025,III,Mount Saint Mary College (New York),Softball,,Skyline Conference,Active,
2024-25,2311162814,JULIANA,BOSCO,05/01/2025,05/01/2025,II,Fort Hays State University,Softball,,Mid-America Intercollegiate Athletics Association,Active,
2024-25,2307949627,KIERSTEN,NELSON,05/02/2025,05/02/2025,III,Salem College (North Carolina),Softball,,USA South Athletic Conference,Active,
2024-25,2308986693,ASHLEY,GARCIA,05/02/2025,05/02/2025,II,"California State Polytechnic University, Humboldt",Softball,,California Collegiate Athletic Association,Active,
2024-25,2302794970,ALANA,LANGFORD,05/02/2025,05/02/2025,II,Hawaii Pacific University,Softball,,Pacific West Conference,Active,
2024-25,2211717358,BREA,GRIMSLEY,05/02/2025,05/02/2025,II,"California State University, Monterey Bay",Softball,,California Collegiate Athletic Association,Active,
2024-25,2110345918,JAZLYN,ARVIZO,05/02/2025,05/02/2025,II,Chadron State College,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2403248129,LAYNI,NOONKESTER,05/02/2025,05/02/2025,II,"California State Polytechnic University, Humboldt",Softball,,California Collegiate Athletic Association,Active,
2024-25,2208644046,HALEY,MCADAMS,05/02/2025,05/02/2025,II,Ouachita Baptist University,Softball,,Great American Conference,Active,
2024-25,2108305734,RILEY,CROWL,05/02/2025,05/02/2025,II,Mars Hill University,Softball,,South Atlantic Conference,Active,
2024-25,2108285359,ALEXIS,WHEELER,05/02/2025,05/02/2025,III,Alverno College,Softball,,Northern Athletics Collegiate Conference,Active,
2024-25,2407367875,EVA,TROMM,05/02/2025,05/02/2025,III,Alverno College,Softball,,Northern Athletics Collegiate Conference,Active,
2024-25,2310138983,MADISON,PACIFICI,05/03/2025,05/03/2025,II,College of Staten Island,Softball,,East Coast Conference,Active,
2024-25,2309120821,HARLEY,FURLONG,05/05/2025,05/05/2025,II,Oklahoma Baptist University,Softball,,Great American Conference,Active,
2024-25,2404281809,MALIA,COIT,05/05/2025,05/05/2025,II,Adams State University,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2206578821,MACKENZIE,WILLIAMS,05/05/2025,05/05/2025,II,Henderson State University,Softball,,Great American Conference,Active,
2024-25,2106221306,CRISTYNA,DEL HIERRO,05/05/2025,05/05/2025,II,Texas Woman's University,Softball,,Lone Star Conference,Active,
2024-25,2310149823,AUNDREA,THOMPSON,05/05/2025,05/05/2025,II,Arkansas Tech University,Softball,,Great American Conference,Active,
2024-25,2112398419,MIKAH,FLUELLEN,05/05/2025,05/05/2025,II,Claflin University,Softball,,Central Intercollegiate Athletic Association,Active,
2024-25,2303827712,SAIGE,PAYNE,05/05/2025,05/05/2025,II,Point Park University,Softball,,Mountain East Conference,Active,
2024-25,2208647774,JULIA,LAPP,05/05/2025,05/05/2025,II,Georgian Court University,Softball,,Central Atlantic Collegiate Conference,Active,
2024-25,2110351829,KAMRYN,WALKER,05/05/2025,05/05/2025,II,"University of Arkansas, Monticello",Softball,,Great American Conference,Active,
2024-25,2207621469,CHLOE,CORRAL,05/06/2025,05/06/2025,II,New Mexico Highlands University,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2107269174,AVERY,LOWE,05/06/2025,05/06/2025,III,Guilford College,Softball,,Old Dominion Athletic Conf.,Active,
2024-25,2505593540,LINDSEY,DALENBERG,05/06/2025,05/06/2025,III,Wilson College,Softball,,United East Conference,Active,
2024-25,2304831159,REESE,HOLDEN,05/06/2025,05/06/2025,II,Shippensburg University of Pennsylvania,Softball,,Pennsylvania State Athletic Conference,Active,
2024-25,1911742831,LAUREN,LOPEZ,05/06/2025,05/06/2025,II,The University of Texas Permian Basin,Softball,,Lone Star Conference,Active,
2024-25,2210692131,HAILEE,BRUNS,05/06/2025,05/06/2025,II,University of Sioux Falls,Softball,,Northern Sun Intercollegiate Conference,Active,
2024-25,2305894367,NIA,BROWN,05/06/2025,05/06/2025,II,The University of Texas Permian Basin,Softball,,Lone Star Conference,Active,
2024-25,2212741810,JOIE,STEINKAMP,05/06/2025,05/06/2025,II,"California State University, Dominguez Hills",Softball,,California Collegiate Athletic Association,Active,
2024-25,1910720752,KATELYN,BALSTER,05/07/2025,05/07/2025,II,Southern Arkansas University,Softball,,Great American Conference,Active,
2024-25,1905581966,GRACE,MANGAN,05/06/2025,05/07/2025,II,Walsh University,Women's Basketball|Softball,,Great Midwest Athletic Conference|Great Midwest Athletic Conference,Active,
2024-25,2106185173,MARTHA,PARLIER,05/07/2025,05/07/2025,III,William Peace University,Softball,,USA South Athletic Conference,Active,
2024-25,2306927167,MANDY,HOBACK,05/06/2025,05/07/2025,III,Centenary College (Louisiana),Softball,,Southern Collegiate Athletic Conference,Active,
2024-25,2303807699,HALEY,MYERS,05/07/2025,05/07/2025,II,Ohio Dominican University,Softball,,Great Midwest Athletic Conference,Active,
2024-25,2107264777,MARY ELENA,RODRIGUES,05/06/2025,05/07/2025,III,Curry College,Softball,,Conference of New England,Active,
2024-25,2502520114,ASHLYN,NESS,02/26/2025,05/08/2025,III,Northland College,Softball,,Upper Midwest Athletic Conference,Active,
2024-25,2208641850,SOPHIE,MISLEVY,04/30/2025,05/08/2025,II,Union University,Softball,,Gulf South Conference,Active,
2024-25,2306919269,CHLOE,HECKMAN,05/08/2025,05/08/2025,III,Gwynedd Mercy University,Softball,,Atlantic East Conference,Active,
2024-25,2111372168,EMMA,CRAIG,04/23/2025,05/08/2025,II,Livingstone College,Softball,,Central Intercollegiate Athletic Association,Active,
2024-25,2203457661,REYA,ADKINS,05/08/2025,05/08/2025,II,Western New Mexico University,Softball,,Lone Star Conference,Active,
2024-25,2207623683,AVA,PLANETA,05/08/2025,05/08/2025,II,Eckerd College,Softball,,Sunshine State Conference,Active,
2024-25,2303823456,ABIGAIL,PERONA,02/24/2025,05/08/2025,III,Northland College,Softball,,Upper Midwest Athletic Conference,Active,
2024-25,2304886416,HAYLA,WOODY,02/26/2025,05/08/2025,III,Northland College,Softball,,Upper Midwest Athletic Conference,Active,
2024-25,2307960504,PEYTON,WHITEHEAD,05/02/2025,05/08/2025,II,University of Mary,Softball,,Northern Sun Intercollegiate Conference,Active,
2024-25,2208645821,ALIVIA,HOLDEN,05/08/2025,05/08/2025,II,"California State University, Dominguez Hills",Softball,,California Collegiate Athletic Association,Active,
2024-25,2211731456,KATELYNN,GRISSOM,05/05/2025,05/09/2025,II,Claflin University,Softball,,Central Intercollegiate Athletic Association,Withdrawn,
2024-25,2212747546,AVA,FAIRBANKS,05/09/2025,05/09/2025,III,Roger Williams University,Softball,,Conference of New England,Active,
2024-25,2208635661,PEYTON,ROBERGE,05/09/2025,05/09/2025,II,Montana State University Billings,Softball,,Great Northwest Athletic Conference,Active,
2024-25,2206580336,ASHLEY,ABEL,05/08/2025,05/09/2025,III,Lyon College,Softball,,St. Louis Intercollegiate Athletic Conference,Active,
2024-25,2305913428,RAQUEL,CAMUGLIA,05/09/2025,05/09/2025,II,Lander University,Softball,,Peach Belt Conference,Active,
2024-25,2303805002,PAIGE,STEWART,05/02/2025,05/09/2025,II,Thomas More University,Softball,,Great Midwest Athletic Conference,Active,
2024-25,1807229422,ALYSSA,GRIMES,05/10/2025,05/10/2025,II,Lander University,Softball,,Peach Belt Conference,Active,
2024-25,2401201568,CAITLIN,FRAMPTON,04/24/2025,05/10/2025,II,Lees-McRae College,Softball,,Conference Carolinas,Active,
2024-25,1906598207,SARAH,THOMPSON,05/10/2025,05/11/2025,II,Union University,Softball,,Gulf South Conference,Active,
2024-25,2401200218,NATALIE,GOMEZ,05/12/2025,05/12/2025,II,Lewis University,Softball,,Great Lakes Valley Conference,Active,
2024-25,1908648943,KAYLEE,HICKMAN,05/12/2025,05/12/2025,II,Western New Mexico University,Softball,,Lone Star Conference,Active,
2024-25,2310132081,KARISA,HAWKINS,05/12/2025,05/12/2025,II,"California State University, Monterey Bay",Softball,,California Collegiate Athletic Association,Active,
2024-25,2208648157,KYNDAL,GARNER,05/12/2025,05/12/2025,III,University of the Ozarks (Arkansas),Softball,,Southern Collegiate Athletic Conference,Active,
2024-25,2208631010,BRIGID,O'SULLIVAN,05/12/2025,05/12/2025,II,St. Thomas Aquinas College,Softball,,East Coast Conference,Active,
2024-25,2212740778,TIA,GEASE,05/12/2025,05/12/2025,II,Black Hills State University,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2312186075,JULIA,ABBOTT,05/07/2025,05/12/2025,II,Thomas More University,Softball,,Great Midwest Athletic Conference,Active,
2024-25,2308995854,TESSA,TWEDT,05/12/2025,05/12/2025,II,Black Hills State University,Softball,,Rocky Mountain Athletic Conference,Active,
2024-25,2207601255,KERRIGAN,WONDER,05/12/2025,05/12/2025,II,Barton College,Softball,,Conference Carolinas,Active,
2024-25,2108290139,CYDNEY,DROUSIAS,05/12/2025,05/12/2025,II,Lewis University,Softball,,Great Lakes Valley Conference,Active,
2024-25,2401208115,CASSIDY,SULLIVAN,05/12/2025,05/12/2025,II,Southern Connecticut State University,Softball,,Northeast-10 Conference,Active,
2024-25,2209667360,MARISSA,VALENZUELA,05/12/2025,05/12/2025,II,Newberry College,Softball,,South Atlantic Conference,Active,
2024-25,2311160008,JASELYN,COUCH,05/13/2025,05/13/2025,III,LaGrange College,Softball,,Collegiate Conference of the South,Active,
2024-25,2407344686,OLIVIA,BELL,04/16/2025,05/13/2025,II,West Virginia State University,Softball,,Mountain East Conference,Withdrawn,
2024-25,2302775744,IZABELLA,CHAVEZ,05/13/2025,05/13/2025,II,"California State University, Dominguez Hills",Softball,,California Collegiate Athletic Association,Active,
2024-25,2108289952,KADENCE,BACCAM,05/13/2025,05/13/2025,II,Lewis University,Softball,,Great Lakes Valley Conference,Active,
2024-25,2109336779,SELINA,VICKERY,04/29/2025,05/13/2025,II,Anderson University (South Carolina),Softball,,South Atlantic Conference,Active,
